Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,My Rating (%),Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Read Count,Owned Copies,Year Read,Years on List,Lit Publisher Flag,Genre/Commercial Publisher Flag,Critical Signal Proxy,Amazon Consumer Signal Proxy,Author Books Read,Author Avg Rating,Author Best Rating,Author Known Flag,Author 4+ Rate,Author 5★ Rate,Author Tier,Predicted 4+ Probability,Predicted 5★ Probability,Distinctiveness Score,Momentum Score,Repetition Risk,Critical_Reception,Crowd_Divergence,Master Decision Score,Suggested Bucket,User Action,User Notes,Decision Bucket %,Is_4Plus,Is_5Star,Key,Legacy Decision Score (Model 1 — do not reference),Legacy Tag-Adjusted Score (v4 — superseded),R1_Slow,R2_Repetitive,R3_VibeClash,R4_HighConcept,R5_Dense,R6_WeakWriting,R7_SeriesFatigue,P1_Distinctive,P2_Propulsive,P3_Emotional,P4_Clever,P5_Structure,P6_Voice,V1_Speculative,V2_Dark,V3_Romantic,V4_PlotDriven,V5_Atmospheric,V6_ShortOrStandalone,Risk_Score,Reward_Score,G0_Genre,G1_Subgenre
8074907,"The Thorn of Emberlain (Gentleman Bastard, #4)",Scott Lynch,"Lynch, Scott",,0575079584,9780575079588,0,,4.32,Gollancz,Hardcover,512,,,,2021-01-17 0:00:00,"keep, r4-highconcept, p2-propulsive, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-epic-fantasy",to-read (#234),to-read,0,0,,5.19,0,0,1,2,3,4.333333333,5,1,1,0.3333333333,1,0.8853676471,0.530879902,2,2,0,1,0,82.25%,Keep,Keep,,0.95,0,0,"the thorn of emberlain (gentleman bastard, #4)|scott lynch",0.9779021324,0.7301,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0.38,0.7,Fantasy,Epic Fantasy
63905241,"Blood & Steel (The Legends of Thezmarr, #1)",Helen Scheuerer,"Scheuerer, Helen",,1922903027,9781922903020,0,,4.19,Alchemy,Kindle Edition,550,2023,2023,,2025-05-20 0:00:00,"keep, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, v6-shortorstandalone, g0-fantasy, g1-epic-fantasy",to-read (#411),to-read,0,0,,0.85,0,1,0,3,,,,0,,,0,0.7091029412,0.6080330882,1,1,0,0,0,82.22%,Keep,Keep,,0.95,0,0,"blood & steel (the legends of thezmarr, #1)|helen scheuerer",0.9678781985,0.5314,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.6,Fantasy,Epic Fantasy
1162543,"Breaking Dawn (The Twilight Saga, #4)",Stephenie Meyer,"Meyer, Stephenie",,031606792X,9780316067928,5,1,3.76,"Little, Brown and Company",Hardcover,756,2008,2008,,2012-08-03 0:00:00,"r3-vibeclash, r4-highconcept, p2-propulsive, p4-clever, p5-structure, v1-speculative, v2-dark, v3-romantic, v5-atmospheric, g0-fantasy, g1-romantic-fantasy",,read,1,0,,13.64,0,0,0,0,4,5,5,1,1,1,2,0.6053676471,0.6402132353,2,2,1,0,1,82.18%,Keep,,,0.65,1,1,"breaking dawn (the twilight saga, #4)|stephenie meyer",0.6915821324,0.5942,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0.38,0.75,Fantasy,Romantic Fantasy
40718205,The Dinner,Herman Koch,"Koch, Herman",,,,4,0.8,3.22,Hogarth,ebook,306,2013,2009,2018-08-09 0:00:00,2018-08-05 0:00:00,"r3-vibeclash, p1-distinctive, p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v4-plotdriven, v6-shortorstandalone, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2018,7.64,1,0,2,0,1,4,4,1,1,0,0,0.2261029412,0.09053308824,2,2,0,2,1,82.15%,Keep,,,0,1,0,the dinner|herman koch,0.04104319853,0.1529,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0.12,0.85,Literary Fiction,Contemporary Literary
60652964,White Horse,Erika T. Wurth,"Wurth, Erika T.",,1250847656,9781250847652,4,0.8,3.49,Flatiron Books,Hardcover,320,2022,2022,2022-12-20 0:00:00,2022-12-09 0:00:00,"p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2022,3.29,0,0,0,0,1,4,4,1,1,0,0,0.2261029412,0.09053308824,2,2,0,1,1,82.03%,Keep,,,0.3,1,0,white horse|erika t. wurth,0.3447931985,0.1655,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.6,Literary Fiction,Contemporary Literary
177076,"The Meaning of Night (The Meaning of Night, #1)",Michael Cox,"Cox, Michael",,0393062031,9780393062038,3,0.6,3.73,W. W. Norton & Company,Hardcover,703,2006,2006,,2012-08-03 0:00:00,"r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v4-plotdriven, v6-shortorstandalone, g0-mystery, g1-historical-mystery",,read,1,0,,13.64,1,0,2,0,1,3,3,1,0,0,0,0.3871029412,0.2630330882,2,0,0,1,0,60.80%,Maybe,,,0.6,0,0,"the meaning of night (the meaning of night, #1)|michael cox",0.6312381985,0.2078,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0.05,0.6,Mystery,Historical Mystery
29868584,The Selected Short Fiction of Ursula K. Le Guin Boxed Set: The Found and the Lost; The Unreal and the Real,Ursula K. Le Guin,"Guin, Ursula K. Le",,1481489461,9781481489461,0,,4.08,Gallery / Saga Press,Hardcover,1552,2016,2016,,2016-09-30 0:00:00,"keep, r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, g0-science-fiction, g1-speculative",to-read (#78),to-read,0,0,,9.48,0,1,0,1,3,3.666666667,5,1,0.3333333333,0.3333333333,0,0.4987009804,0.434879902,1,0,0,3,0,81.80%,Keep,Keep,,0.9,0,0,the selected short fiction of ursula k. le guin boxed set: the found and the lost; the unreal and the real|ursula k. le guin,0.9479554657,0.4349,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0.05,0.6,Science Fiction,Speculative
54479197,"A Court of Silver Flames (A Court of Thorns and Roses, #4)",Sarah J. Maas,"Maas, Sarah J.",,,,5,1,4.45,Bloomsbury,ebook,757,2021,2021,2024-08-23 0:00:00,2024-08-16 0:00:00,"r4-highconcept, p2-propulsive, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-fantasy, g1-romantic-fantasy",,read,1,0,2024,1.61,0,0,1,2,14,4,5,1,0.6875,0.1875,0,0.8253676471,0.5099632353,2,2,1,0,0,69.74%,Maybe,,,0.95,1,1,"a court of silver flames (a court of thorns and roses, #4)|sarah j. maas",0.9730746324,0.6886,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0.38,0.6,Fantasy,Romantic Fantasy
53288434,The Lost Apothecary,Sarah Penner,"Penner, Sarah",,0778311015,9780778311010,4,0.8,3.76,Park Row,Hardcover,301,2021,2021,2021-04-17 0:00:00,2021-01-17 0:00:00,"p3-emotional, p4-clever, p5-structure, v1-speculative, v2-dark, v4-plotdriven, v6-shortorstandalone, g0-historical-fiction, g1-literary-historical",,read,1,0,2021,5.19,0,0,0,0,1,4,4,1,1,0,0,0.4081029412,0.2855330882,2,2,0,0,0,81.78%,Keep,,,0.65,1,0,the lost apothecary|sarah penner,0.6671331985,0.3605,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0.75,Historical Fiction,Literary Historical
448873,"The Thief (The Queen's Thief, #1)",Megan Whalen Turner,"Turner, Megan Whalen",,0060824972,9780060824976,0,,3.85,Greenwillow Books,Paperback,280,2005,1996,,2012-08-04 0:00:00,"keep, p3-emotional, p4-clever, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v6-shortorstandalone, g0-fantasy, g1-epic-fantasy",to-read (#4),to-read,0,0,,13.64,0,0,0,0,,,,0,,,0,0.4711029412,0.3530330882,2,2,0,2,0,81.77%,Keep,Keep,,0.75,0,0,"the thief (the queen's thief, #1)|megan whalen turner",0.7748181985,0.353,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0.85,Fantasy,Epic Fantasy
,The Wilderwomen,Ruth Emmie Lang,"Lang, Ruth Emmie",,,,0,,3.95,St. Martin's Press,Hardcover,370,2022,2022,,2026-03-26 0:00:00,"keep, r3-vibeclash, p3-emotional, p5-structure, v2-dark, v3-romantic, g0-fantasy, g1-magical-realism",,to-read,0,1,,0,0,1,0,2,0,3.95,3.95,0,,,0,0.8,0.58,2,2,0,1,0,81.70%,Keep,Keep,,,0,0,the wilderwomen|ruth emmie lang,0.58,0.68,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0.35,Fantasy,Magical Realism
332768,The Seas,Samantha Hunt,"Hunt, Samantha",,0312425236,9780312425234,5,1,4.01,Picador,Paperback,193,2005,2004,2017-08-23 0:00:00,2016-08-21 0:00:00,"r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2017,9.59,0,0,1,2,4,4.25,5,1,0.75,0.5,1,0.6303676471,0.4902132353,2,2,0,1,0,81.62%,Keep,,,0.95,1,1,the seas|samantha hunt,0.9588321324,0.5652,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0.05,0.6,Literary Fiction,Contemporary Literary
211399784,The Favorites,Layne Fargo,"Fargo, Layne",,0593732049,9780593732045,0,,4.04,Random House,Hardcover,437,2025,2025,,2025-03-19 0:00:00,"keep, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v4-plotdriven, v6-shortorstandalone, g0-thriller, g1-psychological-thriller",to-read (#390),to-read,0,0,,1.02,0,0,1,1,,,,0,,,0,0.6041029412,0.4955330882,1,1,0,1,0,81.60%,Keep,Keep,,0.95,0,0,the favorites|layne fargo,0.9571531985,0.4331,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0.7,Thriller,Psychological Thriller
44786604,Band of Shadows: The Scarlet Onyx Saga,H.P. Waitt,"Waitt, H.P.",,1732998310,9781732998315,0,,4.18,BookBaby,Kindle Edition,432,2019,,,2020-03-14 0:00:00,"keep, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-epic-fantasy",to-read (#219),to-read,0,0,,6.03,0,0,1,3,,,,0,,,0,0.7021029412,0.6005330882,2,1,0,0,0,81.55%,Keep,Keep,,0.95,0,0,band of shadows: the scarlet onyx saga|h.p. waitt,0.9671631985,0.6005,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.6,Fantasy,Epic Fantasy
62010,A Dark Traveling,Roger Zelazny,"Zelazny, Roger",,0380705672,9780380705672,4,0.8,3.47,Avon Books,Mass Market Paperback,151,1989,1987,2016-04-03 0:00:00,2016-03-21 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-portal-fantasy",,read,1,0,2016,10.01,0,0,0,0,1,4,4,1,1,0,0,0.2261029412,0.09053308824,2,2,0,0,1,81.53%,Keep,,,0.3,1,0,a dark traveling|roger zelazny,0.3222931985,0.1655,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0.7,Fantasy,Portal Fantasy
44797223,"House of Earth and Blood (Crescent City, #1)",Sarah J. Maas,"Maas, Sarah J.",,,,4,0.8,4.45,Bloomsbury Publishing,Kindle Edition,874,2020,2020,2025-02-14 0:00:00,2025-02-03 0:00:00,"r3-vibeclash, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, v6-shortorstandalone, g0-fantasy, g1-urban-fantasy",,read,1,0,2025,1.14,0,0,1,2,14,4,5,1,0.6875,0.1875,0,0.8253676471,0.5099632353,2,2,0,0,0,81.49%,Keep,,,0.95,1,0,"house of earth and blood (crescent city, #1)|sarah j. maas",0.9730746324,0.6921,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0.6,Fantasy,Urban Fantasy
596963,"Blackbringer (Faeries of Dreamdark, #1)",Laini Taylor,"Taylor, Laini",,0399246304,9780399246302,0,,4.06,G.P. Putnam’s Sons,Hardcover,437,2007,2007,,2012-08-04 0:00:00,"keep, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-fantasy, g1-epic-fantasy",to-read (#7),to-read,0,0,,13.64,0,0,1,1,3,4.333333333,5,1,0.75,0.25,0,0.6553676471,0.3852132353,1,1,0,0,0,81.43%,Keep,Keep,,0.95,0,0,"blackbringer (faeries of dreamdark, #1)|laini taylor",0.9574321324,0.4567,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0.6,Fantasy,Epic Fantasy
27833803,The Hike,Drew Magary,"Magary, Drew",,0399563857,9780399563850,3,0.6,3.97,Viking,Hardcover,278,2016,2016,2018-02-17 0:00:00,2018-01-23 0:00:00,"r6-weakwriting, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-portal-fantasy",,read,1,0,2018,8.17,1,0,2,2,1,3,3,1,0,0,0,0.5551029412,0.4430330882,1,1,0,1,0,81.36%,Keep,,,0.9,0,0,the hike|drew magary,0.9183981985,0.3872,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0.08,0.7,Fantasy,Portal Fantasy
201626991,"Long Live Evil (Time of Iron, #1)",Sarah Rees Brennan,"Brennan, Sarah Rees",,0316568716,9780316568715,4,0.8,3.84,Orbit,Paperback,435,2024,2024,2025-04-26 0:00:00,2025-04-20 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-fantasy, g1-portal-fantasy",,read,1,0,2025,0.93,0,1,0,0,1,4,4,1,1,0,0,0.4641029412,0.3455330882,2,1,0,0,0,81.28%,Keep,,,0.75,1,0,"long live evil (time of iron, #1)|sarah rees brennan",0.7628531985,0.3905,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0.7,Fantasy,Portal Fantasy
15783342,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Amy   Webb,"Webb, Amy",,0525953809,9780525953807,4,0.8,3.57,Dutton,Hardcover,296,2013,2013,2022-09-14 0:00:00,2022-09-05 0:00:00,"p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v5-atmospheric, g0-nonfiction, g1-memoir",,read,1,0,2022,3.55,0,0,0,0,1,4,4,1,1,0,0,0.2751029412,0.1430330882,2,2,0,1,0,81.15%,Keep,,,0.4,1,0,"data, a love story: how i gamed online dating to meet my match|amy webb",0.4397981985,0.218,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0.7,Nonfiction,Memoir
12296,The Scarlet Letter,Nathaniel Hawthorne,"Hawthorne, Nathaniel","Nina Baym, Thomas E. Connolly",0142437263,9780142437261,5,1,3.44,Penguin Books,Paperback,279,2002,1850,,2012-08-03 0:00:00,"r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, v2-dark, v4-plotdriven, g0-literary-fiction, g1-contemporary-literary",favorites (#1),read,1,0,,13.64,0,0,0,0,1,5,5,1,1,1,0,0.2261029412,0.09053308824,2,2,0,3,1,81.08%,Keep,,,0.25,1,1,the scarlet letter|nathaniel hawthorne,0.2885431985,0.1655,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0.05,0.35,Literary Fiction,Contemporary Literary
9328,The House of the Spirits,Isabel Allende,"Allende, Isabel",Magda Bogin,0553383809,9780553383805,0,,4.3,Dial Press Trade Paperback,Paperback,448,2005,1982,,2017-06-01 0:00:00,"keep, r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-magical-realism",to-read (#92),to-read,0,0,,8.82,0,0,2,3,,,,0,,,0,0.7861029412,0.6905330882,2,1,0,2,0,81.05%,Keep,Keep,,0.95,0,0,the house of the spirits|isabel allende,0.9757431985,0.8405,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0.05,0.5,Fantasy,Magical Realism
150260809,"Iron Flame (The Empyrean, #2)",Rebecca Yarros,"Yarros, Rebecca",,,,4,0.8,4.36,Entangled: Red Tower Books,Kindle Edition,886,2023,2023,2024-01-29 0:00:00,2024-01-17 0:00:00,"r4-highconcept, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-fantasy, g1-romantic-fantasy",,read,1,0,2024,2.19,0,1,0,3,3,4.333333333,5,1,1,0.3333333333,1,0.9053676471,0.546879902,2,2,1,0,0,80.96%,Keep,,,0.95,1,0,"iron flame (the empyrean, #2)|rebecca yarros",0.9797821324,0.6959,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0.18,0.6,Fantasy,Romantic Fantasy
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna",,,,3,0.6,3.87,Tor Books,Paperback,1006,2006,2004,,2012-08-03 0:00:00,"r3-vibeclash, r7-seriesfatigue, p3-emotional, p6-voice, v1-speculative, v2-dark, v3-romantic, g0-fantasy, g1-epic-fantasy",,read,1,0,,13.64,0,1,0,0,2,4,5,1,0.5,0.5,1,0.4603676471,0.4342132353,2,0,0,3,0,80.88%,Keep,,,0.75,0,0,jonathan strange & mr norrell|susanna clarke,0.7990021324,0.5542,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0.05,0.35,Fantasy,Epic Fantasy
57945316,Babel,R.F. Kuang,"Kuang, R.F.",,0063021420,9780063021426,5,1,4.14,Harper Voyager,Hardcover,544,2022,2022,2025-05-02 0:00:00,2025-04-26 0:00:00,"r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-dark-fantasy",,read,1,0,2025,0.91,0,1,0,3,3,4,5,1,0.6666666667,0.3333333333,1,0.6620343137,0.458879902,2,2,0,2,0,80.81%,Keep,,,0.95,1,1,babel|r.f. kuang,0.960108799,0.8639,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0.05,0.45,Fantasy,Dark Fantasy
35305625,The Broken Girls,Simone St. James,"James, Simone St.",,0451476204,9780451476203,0,,4.05,Berkley,Hardcover,326,2018,2018,,2018-12-28 0:00:00,"keep, p3-emotional, p4-clever, p5-structure, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, v6-shortorstandalone, g0-horror, g1-supernatural-horror",to-read (#170),to-read,0,0,,7.24,0,1,0,2,,,,0,,,0,0.6111029412,0.5030330882,1,1,0,1,0,80.77%,Keep,Keep,,0.95,0,0,the broken girls|simone st. james,0.9578681985,0.4397,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0.75,Horror,Supernatural Horror
57137266,Those Fantastic Lives: and Other Strange Stories,Bradley Sides,"Sides, Bradley",,1952536200,9781952536205,0,,4.1,City of Light Publishing,Paperback,158,2021,2021,,2021-10-07 0:00:00,"keep, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, g0-literary-fiction, g1-contemporary-literary",to-read (#258),to-read,0,0,,4.47,0,0,1,3,,,,0,,,0,0.6461029412,0.5405330882,2,1,0,0,0,80.65%,Keep,Keep,,0.95,0,0,those fantastic lives: and other strange stories|bradley sides,0.9614431985,0.5405,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0.7,Literary Fiction,Contemporary Literary
48580056,"The Notorious Virtues (The Notorious Virtues, #1)",Alwyn Hamilton,"Hamilton, Alwyn",,0451479661,9780451479662,0,,4.1,Viking Books for Young Readers,Hardcover,512,2025,2025,,2024-12-31 0:00:00,"keep, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v5-atmospheric, v6-shortorstandalone, g0-fantasy, g1-romantic-fantasy",to-read (#376),to-read,0,0,,1.23,1,0,3,2,,,,0,,,0,0.6461029412,0.5405330882,1,1,0,0,0,80.65%,Keep,Keep,,0.95,0,0,"the notorious virtues (the notorious virtues, #1)|alwyn hamilton",0.9614431985,0.5924,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0.7,Fantasy,Romantic Fantasy
24493732,Solutions and Other Problems,Allie Brosh,"Brosh, Allie",,0224101285,9780224101288,4,0.8,4.21,Square Peg,Paperback,528,2020,2020,2024-12-19 0:00:00,2017-09-09 0:00:00,"r4-highconcept, p3-emotional, p5-structure, p6-voice, v1-speculative, v2-dark, v4-plotdriven, g0-graphic-novel",,read,1,0,2024,8.54,0,0,1,2,2,4,4,1,1,0,1,0.8303676471,0.3202132353,2,2,0,1,0,80.64%,Keep,,,0.95,1,0,solutions and other problems|allie brosh,0.9677321324,0.5152,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0.18,0.6,Graphic Novel,
35297176,Heart Talk: Poetic Wisdom for a Better Life,Cleo Wade,"Wade, Cleo",,1501177346,9781501177347,4,0.8,4.24,Atria Books,Paperback,224,2018,2018,2018-04-18 0:00:00,2018-03-25 0:00:00,"r5-dense, p5-structure, v1-speculative, v2-dark, g0-nonfiction, g1-essays-and-narrative",,read,1,0,2018,8,0,1,0,3,1,4,4,1,1,0,0,0.7441029412,0.6455330882,2,2,0,0,0,80.62%,Keep,,,0.95,1,0,heart talk: poetic wisdom for a better life|cleo wade,0.9714531985,0.7205,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0.12,0.5,Nonfiction,Essays & Narrative
37442,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Gregory Maguire,"Maguire, Gregory",Douglas Smith,,,5,1,3.5,ReganBooks,Paperback,406,2000,1995,,2012-08-03 0:00:00,"r3-vibeclash, r7-seriesfatigue, p3-emotional, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-fairy-tale-retelling",,read,1,0,,13.64,0,0,0,0,1,5,5,1,1,1,0,0.2261029412,0.09053308824,2,2,0,2,1,80.58%,Keep,,,0.35,1,1,"wicked: the life and times of the wicked witch of the west (the wicked years, #1)|gregory maguire",0.3560431985,0.1355,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0.05,0.45,Fantasy,Fairy Tale Retelling
20702486,Prison Noir,Joyce Carol Oates,"Oates, Joyce Carol","Christopher M. Stephen, Sin Soracco, Scott Gutches, Eric Boyd, Ali F. Sareini, Stephen Geez, B.M. Dolarman, Zeke Caligiuri, Marco Verdoni, Kenneth R. Brydon, Linda Michelle Marquardt, Andre White, Timothy Pauley, Bryan K. Palmer, William Van Poyck",1617752398,9781617752391,4,0.8,3.59,"Akashic Books, Ltd.",Paperback,260,2014,2014,2014-11-12 0:00:00,2014-11-03 0:00:00,"p3-emotional, p4-clever, p5-structure, v1-speculative, v2-dark, v4-plotdriven, v6-shortorstandalone, g0-mystery, g1-crime-noir",,read,1,0,2014,11.39,0,0,0,0,1,4,4,1,1,0,0,0.2891029412,0.1580330882,2,2,0,1,0,80.40%,Keep,,,0.45,1,0,prison noir|joyce carol oates,0.4637281985,0.233,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0.75,Mystery,Crime Noir
16054217,"The Book of Life (All Souls, #3)",Deborah Harkness,"Harkness, Deborah",,0670025593,9780670025596,4,0.8,4.21,Viking Adult,Hardcover,561,2014,2014,2015-02-01 0:00:00,2015-01-31 0:00:00,"r3-vibeclash, p4-clever, p5-structure, v2-dark, v3-romantic, v5-atmospheric, g0-fantasy, g1-urban-fantasy",,read,1,0,2015,11.15,1,0,3,2,3,4.333333333,5,1,1,0.3333333333,1,0.8303676471,0.486879902,2,2,1,1,0,80.32%,Keep,,,0.95,1,0,"the book of life (all souls, #3)|deborah harkness",0.9727321324,0.5796,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0.6,Fantasy,Urban Fantasy
214539406,"Iron & Embers (The Ashes of Thezmarr, #1)",Helen Scheuerer,"Scheuerer, Helen",,1922903213,9781922903211,0,,4.16,Alchemy,Kindle Edition,536,2025,2025,,2025-05-20 0:00:00,"keep, p3-emotional, p4-clever, p5-structure, v2-dark, v3-romantic, v4-plotdriven, g0-fantasy, g1-epic-fantasy",to-read (#415),to-read,0,0,,0.85,0,1,0,3,,,,0,,,0,0.6881029412,0.5855330882,1,1,0,0,0,80.20%,Keep,Keep,,0.95,0,0,"iron & embers (the ashes of thezmarr, #1)|helen scheuerer",0.9657331985,0.5118,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0.6,Fantasy,Epic Fantasy
609801,The Book of Air and Shadows,Michael Gruber,"Gruber, Michael",,0060874465,9780060874469,4,0.8,3.42,William Morrow,Hardcover,466,2007,2007,,2012-08-03 0:00:00,"r7-seriesfatigue, p3-emotional, p4-clever, p6-voice, v1-speculative, v2-dark, v4-plotdriven, v6-shortorstandalone, g0-mystery, g1-historical-mystery",,read,1,0,,13.64,0,1,0,0,2,4,4,1,1,0,1,0.4753676471,0.03621323529,2,2,0,1,1,80.13%,Keep,,,0.25,1,0,the book of air and shadows|michael gruber,0.2818621324,0.0736,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0.05,0.6,Mystery,Historical Mystery
9912994,"Damned (Damned, #1)",Chuck Palahniuk,"Palahniuk, Chuck",,0385671105,9780385671101,4,0.8,3.41,Doubleday Canada,Hardcover,256,2011,2011,2017-08-15 0:00:00,2017-07-23 0:00:00,"p1-distinctive, p3-emotional, p4-clever, p6-voice, v1-speculative, v2-dark, v3-romantic, v4-plotdriven, g0-horror, g1-supernatural-horror",,read,1,0,2017,8.67,0,0,0,0,1,4,4,1,1,0,0,0.2261029412,0.09053308824,2,2,0,1,1,80.01%,Keep,,,0.25,1,0,"damned (damned, #1)|chuck palahniuk",0.2547931985,0.1655,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0.12,0.6,Horror,Supernatural Horror
32871394,The Pisces,Melissa Broder,"Broder, Melissa",,1524761559,9781524761554,4,0.8,3.3,Hogarth Press,Hardcover,270,2018,2018,2018-05-25 0:00:00,2018-05-21 0:00:00,"p1-distinctive, p3-emotional, p4-clever, p5-structure, p6-voice, v2-dark, v3-romantic, v4-plotdriven, v5-atmospheric, g0-literary-fiction, g1-contemporary-literary",,read,1,0,2018,7.85,1,0,2,0,1,4,4,1,1,0,0,0.2261029412,0.09053308824,2,2,0,1,1,80.01%,Keep,,,0.1,1,0,the pisces|melissa broder,0.1310431985,0.1655,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0.12,0.7,Literary Fiction,Contemporary Literary
